chart_week,rank,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,track_id,artist_id,release_date,explicit,track_popularity,artist_genres,artist_followers,artist_popularity
2026-01-08,113,ILLIT,NOT CUTE ANYMORE,BELIFT LAB,113,120,6,9789915,1k0JAiH11gHL9dc5dfQjQr,36cgvBn0aadzOijnjjwqMN,2025-11-24,False,89.0,k-pop,4556440.0,80.0
2026-01-08,114,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",2,104,59,9783109,2CGNAOSuO1MEFCbBRgUzjd,2YZyLoL8N0Wb9xBt1NhZWg,2024-11-21,False,86.0,hip hop|west coast hip hop,45978576.0,91.0
2026-01-08,115,"PEDRO SAMPAIO, MC Meno K, Melody",JETSKI,Sony Music Entertainment,115,122,2,9717533,3jhyw60F61gc7nC4dblqtC,5wbf52LA6kcaboHSN6NEF1,2025-12-18,True,85.0,brazilian funk|funk pop|funk carioca|brazilian pop|brega funk,3211123.0,79.0
2026-01-08,116,Michael Jackson,Billie Jean,Epic,48,83,33,9713578,7J1uxwnxfQLu4APicE5Rnj,3fMbdgg4jU18AjLCKBhRSm,1982-11-30,False,87.0,unknown,38912920.0,87.0
2026-01-08,117,Lola Young,Messy,Universal-Island Records Ltd.,7,111,56,9611921,35ISBknsCeZQtq66xABI9g,,,,,unknown,,
2026-01-08,118,JENNIE,like JENNIE,OA Entertainment/Columbia,6,69,44,9576743,0fK7ie6XwGxQTIkpFoWkd1,250b0Wlc5Vk0CoUsaCY84M,2025-03-07,True,89.0,k-pop,13276390.0,84.0
2026-01-08,119,Lana Del Rey,Young And Beautiful,Polydor Records,119,159,45,9517756,2nMeu6UenVvwUktBCpLMK9,00FQb4jTyendYWaN8pK0wa,2013-01-01,False,89.0,unknown,54025717.0,91.0
2026-01-08,120,"Don Omar, Lucenzo",Danza Kuduro,UMLE - Machete,80,95,106,9514699,2a1o6ZejUi8U3wzzOtCOYw,,,,,unknown,,
2026-01-08,121,"Rihanna, Calvin Harris",We Found Love,Def Jam Recordings,59,101,100,9483016,1zv3WFUbZ5vPxFq9I2jAU1,,,,,unknown,,
2026-01-08,122,Evanescence,Bring Me To Life,The Bicycle Music Company,111,141,40,9455979,0COqiPhxzoWICwFCS4eZcp,5nGIFgo0shDenQYSE0Sn7c,2003-03-04,False,89.0,alternative metal,6559384.0,78.0
2026-01-08,123,"Disney, Shakira",Zoo,Walt Disney Records,123,138,2,9447240,3vJIaiTIHxHhYafTSPNiH4,,,,,unknown,,
2026-01-08,124,Laufey,From The Start,Laufey,97,143,27,9441876,43iIQbw5hx986dUEZbr3eN,7gW0r5CkdEUMm42w9XpyZO,2023-09-08,False,88.0,unknown,9165457.0,85.0
2026-01-08,125,"The Chainsmokers, Halsey",Closer,Disruptor Records/Columbia,2,-1,226,9380800,7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,2016-07-29,False,88.0,unknown,21555053.0,83.0
2026-01-08,126,"Omar Camacho, Victor Mendivil",2+2,Rico o Muerto Music LLC,81,130,22,9336585,2GP6UzoA55p6yYiPCGyEhg,0rUu2qzqezBrCddX1RuUyJ,2025-06-23,False,88.0,electro corridos|dembow belico|corrido|corridos tumbados,533834.0,78.0
2026-01-08,127,OneRepublic,Counting Stars,Mosley / Interscope,86,146,245,9296129,2tpWsVSb9UEmDRxAl1zhX1,5Pwc4xIPtQLFEnJriah9YJ,2013-01-01,False,88.0,soft pop,19016694.0,84.0
2026-01-08,128,Nirvana,Smells Like Teen Spirit,Geffen,103,140,138,9251472,0gucTLf7trAf37Ua1uAyAu,,,,,unknown,,
2026-01-08,129,"V, Park Hyo Shin",Winter Ahead (with PARK HYO SHIN),BIGHIT MUSIC,21,102,55,9227495,7G7mSV4BebkoHWwKTDvXu9,3JsHnjpbhX4SnySpvpa9DK,2024-11-29,False,83.0,k-pop,20285797.0,78.0
2026-01-08,130,Bruno Mars,Just the Way You Are,Elektra (NEK),34,149,154,9122930,7BqBn9nzAq8spo5e7cZ0dJ,,,,,unknown,,
2026-01-08,131,Fleetwood Mac,The Chain - 2004 Remaster,Rhino/Warner Records,119,188,20,9121059,5e9TFTbltYBg2xThimr0rU,08GQAI4eElDnROBrJRGE0X,1977-02-04,False,88.0,classic rock|yacht rock|soft rock,14472915.0,86.0
2026-01-08,132,"Tate McRae, F1 The Album",Just Keep Watching (From F1® The Movie),Atlantic Records,10,-1,29,9120802,2yWlGEgEfPot0lv3OAjuG3,45dkTj5sMRSjrmBSBeiHym,2025-05-30,False,89.0,unknown,10049575.0,91.0
2026-01-08,133,Addison Rae,Fame is a Gun,Columbia,56,189,7,9089785,7B3BwNecBhKvNwSMOOl7Gk,4gvjmrtzydbMpyJaXUtwvP,2025-06-06,False,85.0,unknown,1638768.0,77.0
2026-01-08,134,Sabrina Carpenter,Tears,Island Records,2,124,18,9057629,42VUCXerQ5qTr4Qp6PhKo4,74KM79TiuVKeVCqs8QtB0B,2025-08-29,False,90.0,pop,28829047.0,93.0
2026-01-08,135,Fleetwood Mac,Landslide,Warner Records,135,-1,1,9040538,5ihS6UUlyQAfmp48eSkxuQ,08GQAI4eElDnROBrJRGE0X,1975-07-11,False,87.0,classic rock|yacht rock|soft rock,14472915.0,86.0
2026-01-08,136,Coldplay,The Scientist,Parlophone Records Limited,71,166,89,9017250,75JFxkI2RXiU7L9VXzMkle,4gzpq5DPGxSnKTe4SA8HAU,2002-08-27,False,89.0,unknown,62142753.0,91.0
2026-01-08,137,Lana Del Rey,Cinnamon Girl,Polydor Records,125,-1,12,8986702,2mdEsXPu8ZmkHRRtAdC09e,00FQb4jTyendYWaN8pK0wa,2019-08-30,False,88.0,unknown,54025717.0,91.0
2026-01-08,138,The Weeknd,Die For You,Universal Republic Records,12,151,203,8986598,2LBqCSwhJGcFQeTHMVGwy3,1Xyo4u8uXC1ZmMpatF05PJ,2016-11-24,False,87.0,unknown,117116492.0,96.0
2026-01-08,139,Ed Sheeran,Perfect,Atlantic Records UK,4,131,429,8985931,0tgVpDi06FyKpA1z0VMD4v,6eUKZXaKkcviH0Ku9w2n3V,2017-03-03,False,89.0,soft pop,124370422.0,90.0
2026-01-08,140,"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),Mr.305/Polo Grounds Music/J Records,72,142,61,8972778,4QNpBfC0zvjKqPJcyqBy9W,0TnOYISbd1XYRBk9myaseg,2011-06-17,False,88.0,unknown,12268125.0,87.0
2026-01-08,141,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,86,177,182,8971375,22skzmqfdWrjJylampe0kt,3JhNCzhSMTxs9WLGJJxWOY,2012-10-09,False,85.0,unknown,2914209.0,77.0
2026-01-08,142,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,5,109,74,8963169,73scB4Q4fcOmnsBVZPmk32,,,,,unknown,,
2026-01-08,143,The Script,The Man Who Can't Be Moved,Epic/Phonogenic,135,-1,8,8954467,3nqqDo8CcCLke3ZoTgiOKf,3AQRLZ9PuTAozP28Skbq8V,2008-07-14,False,86.0,unknown,8932663.0,78.0
2026-01-08,144,The Marías,Sienna,Nice Life/Atlantic,89,184,17,8933107,0InIeZW4P6VO7dUGRM4AKH,2sSGPbdZJkaSE2AbcGOACx,2024-05-31,False,89.0,bedroom pop,4285703.0,85.0
2026-01-08,145,Linkin Park,Numb,Warner Records,24,185,96,8902748,2nLtzopw4rPReszdYBJU6h,6XyY86QOPPrYVGvF9ch6wz,2003-03-25,False,89.0,nu metal|rap metal|rock|alternative metal,32860006.0,90.0
2026-01-08,146,Madison Beer,bittersweet,Epic/Sing It Loud,146,167,6,8833879,3A02hWQ2ebOFDWSbAMNnpw,2kRfqPViCqYdSGhYSM9R0Q,2025-10-10,False,88.0,unknown,9127460.0,78.0
2026-01-08,147,Ed Sheeran,Photograph,Atlantic Records UK,41,-1,210,8789622,6fxVffaTuwjgEk5h9QyRjy,,,,,unknown,,
2026-01-08,148,"Maroon 5, Wiz Khalifa",Payphone,Interscope Records*,70,165,85,8759458,1XGmzt0PVuFgQYYnV2It7A,04gDigrS5kc9YWfZHwBETP,2012-01-01,True,87.0,pop,46534235.0,88.0
2026-01-08,149,Rihanna,Breakin' Dishes,Def Jam Recordings,39,160,40,8748590,5EcG8eMMlwkHRVa4aTR1qd,,,,,unknown,,
2026-01-08,150,Bad Bunny,VOY A LLeVARTE PA PR,Rimas Entertainment LLC.,8,129,45,8725109,59D4DOkspUbWyMmbAPQkxZ,4q3ewBCX7sLwd24euuV69X,2025-01-05,True,89.0,reggaeton|trap latino|urbano latino|latin,106663197.0,99.0
2026-01-08,151,Chris Grey,LET THE WORLD BURN,Chris Grey,151,198,5,8697936,0YVh3SyU4dS7jOWIFQ1tTf,,,,,unknown,,
2026-01-08,152,"Major Lazer, MØ, DJ Snake",Lean On (feat. MØ & DJ Snake),Third Pardee Records,113,-1,30,8669539,4WxU1gDVmoH6gstgR0MT78,,,,,unknown,,
2026-01-08,153,Tom Odell,Another Love,ITNO/Columbia,15,136,248,8610715,7jtQIBanIiJOMS6RyCx6jZ,,,,,unknown,,
2026-01-08,154,Taylor Swift,Cruel Summer,Taylor Swift,2,190,142,8609087,1BxfuPKGuaTgP7aM0Bbdwr,06HL4z0CvFAxyc27GXpf02,2019-08-23,False,89.0,unknown,149973500.0,100.0
2026-01-08,155,"Grupo Menos É Mais, Simone Mendes",P do Pecado - Ao Vivo,Som Livre,52,52,29,8607801,38Ps9Kui6qJjpVqdBOfN5M,6vTqEFbTtTRJsuIpzZgjxi,2025-10-16,False,83.0,pagode|samba,6818784.0,86.0
2026-01-08,156,One Direction,Night Changes,Syco Music,8,179,152,8603018,5O2P9iiztwhomNh8xkR9lJ,4AK6F7OLvEQ5QYCBNiQWHq,2014-11-17,False,88.0,unknown,40607447.0,85.0
2026-01-08,157,Diana Ross,Upside Down,UNI/MOTOWN,157,-1,1,8590573,3pbtBomO4Zt5gGiqsYeiBH,3MdG05syQeRYPPcClLaUGl,1980-05-22,False,86.0,motown|disco,2281876.0,73.0
2026-01-08,158,Eminem,Without Me,Eminem Catalog PS,31,163,214,8587189,7lQ8MOhq6IN2w8EYcFNSUk,7dGJo4pcD2V6oG8kP0tJRR,2002-05-26,True,89.0,rap|hip hop,106660553.0,91.0
2026-01-08,159,BLACKPINK,JUMP,YG Entertainment,1,152,25,8582703,5H1sKFMzDeMtXwND3V6hRY,41MozSoPIsD1dJM0CLPjZF,2025-07-11,False,89.0,k-pop,57177595.0,82.0
2026-01-08,160,Rihanna,Only Girl (In The World),Def Jam Recordings,99,155,12,8562156,2ENexcMEMsYk0rVJigVD3i,5pKCCKE2ajJHZ9KAiaK11H,2010-01-01,False,87.0,unknown,70870647.0,93.0
2026-01-08,161,Charlie Puth,Attention,Artist Partner,5,171,83,8556120,5cF0dROlMOK5uNZtivgu50,6VuMaDnrHyPL1p4EHjYLi7,2018-05-11,False,88.0,soft pop|pop,25728999.0,82.0
2026-01-08,162,Rihanna,Don't Stop The Music,Def Jam Recordings,156,156,11,8534880,1Jo0Zg7XlrA6z0mFTZVdkn,,,,,unknown,,
2026-01-08,163,"Sean Paul, Dua Lipa",No Lie,Universal-Island Records Ltd.,80,-1,41,8512615,48QmG1dfvMuYLxMPt7KSRA,3Isy6kedDrgPYoTS1dazA9,2018-06-29,False,87.0,dancehall,5417621.0,85.0
2026-01-08,164,"Beéle, Ovy On The Drums",mi refe,5020 Records,55,-1,44,8506665,4zhk2RS2EZODmBW6il55Qj,7a0XAaPaK2aDSqa8p3QnC7,2025-05-15,False,85.0,latin afrobeats|reggaeton|pop urbano,3915076.0,89.0
2026-01-08,165,Nadhif Basalamah,bergema sampai selamanya,After School,151,182,12,8487547,0ql6fgz8qk0pAEKrGeSppJ,6UgERnTHmjk3qXM9x5vzyO,2025-06-20,False,84.0,malay|indonesian pop|indonesian r&b,2505925.0,78.0
2026-01-08,166,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,2,-1,287,8475173,6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,2017-04-07,False,88.0,unknown,21555053.0,83.0
2026-01-08,167,Tate McRae,greedy,RCA Records Label,1,154,112,8468395,3rUGC1vUpkDG9CZFHMur1t,45dkTj5sMRSjrmBSBeiHym,2023-09-15,True,88.0,unknown,10049575.0,91.0
2026-01-08,168,"Panda, MJ Records",Eu Te Seguro - Ao Vivo,Sony Music Entertainment,164,164,2,8444349,4V2rUOmaevK0C1bKAkeFf5,,,,,unknown,,
2026-01-08,169,"Shakira, Wyclef Jean",Hips Don't Lie (feat. Wyclef Jean),Epic,82,134,38,8422655,3d0WouFnFmr0K3kjeza3fF,0EmeFodog0BfCgMzAIvKQp,2005-11-28,False,88.0,latin pop,40948506.0,89.0
2026-01-08,170,Lady Gaga,Poker Face,Streamline/Interscope,37,123,48,8417495,1QV6tiMFM6fSOKOGLMHYYg,1HY2Jd0NmPuamShAr6KMms,2008-01-01,True,85.0,art pop|pop,44091329.0,91.0
2026-01-08,171,Guns N' Roses,Sweet Child O' Mine,Guns N Roses P&D,101,194,56,8400461,7snQQk1zcKl8gZ92AnueZW,3qm84nBOXUEQ2vnTfUTTFC,1987-07-21,False,89.0,rock|glam metal|hard rock|classic rock,36088449.0,82.0
2026-01-08,172,"Justin Bieber, Chance the Rapper",Confident,RBMG/Def Jam,154,173,17,8397269,6czM6UMQD9qE5GAUp68oud,,,,,unknown,,
2026-01-08,173,Cigarettes After Sex,Cry,Partisan Records,69,193,48,8374608,3p4hRhMcb6ch8OLtATMaLw,,,,,unknown,,
2026-01-08,174,KATSEYE,Gnarly,HYBE/Geffen,46,191,33,8357299,1j15Ar0qGDzIR0v3CQv3JL,3c0gDdb9lhnHGFtP4prQpn,2025-04-30,True,88.0,k-pop,7327438.0,86.0
2026-01-08,175,Tame Impala,Dracula,Columbia,35,126,14,8353691,1NXbNEAcPvY5G1xvfN57aA,5INjqkS1o8h1imAzPqGZBb,2025-10-17,True,85.0,neo-psychedelic|indie,10003963.0,86.0
2026-01-08,176,Creedence Clearwater Revival,Have You Ever Seen The Rain,Craft Recordings,75,196,62,8347280,2LawezPeJhN4AWuSB0GtAU,3IYUhFvPQItj6xySrBmZkd,1970-12-07,False,87.0,classic rock|southern rock|country rock,8146043.0,80.0
2026-01-08,177,Hozier,Take Me To Church,Universal-Island Records Ltd.,108,-1,208,8341742,3dYD57lRAUcMHufyqn9GcI,2FXC3k01G6Gw61bmprjgqS,2014-09-19,False,85.0,unknown,9287018.0,84.0
2026-01-08,178,"HAVEN., Kaitlin Aragon",I Run,Isekai / Broke / AAO,101,197,6,8278748,1WwQ714xuznu44tEnkem2g,7ouEqUl1PCVPlNninecdcz,2025-11-21,False,89.0,unknown,28716.0,72.0
2026-01-08,179,Sabrina Carpenter,When Did You Get Hot?,Island Records,12,187,17,8264668,0je57Uq5eTk1wrPzn9sWbl,74KM79TiuVKeVCqs8QtB0B,2025-08-29,False,89.0,pop,28829047.0,93.0
2026-01-08,180,Olivia Dean,Dive,PLG - Capitol,178,-1,2,8254137,36vmaZyO0iAE6FZ7287fg2,00x1fYSGhdqScXBRpSj3DW,2023-06-30,False,88.0,pop soul,2651507.0,93.0
2026-01-08,181,"Coolio, L.V.",Gangsta's Paradise,"Tommy Boy Music, LLC",40,128,104,8247253,1DIXPcTDzTj8ZMHt3PDt8p,3y24n3XhZ96wgwRXjvS17T,1995-11-07,False,88.0,west coast hip hop|g-funk,2016677.0,71.0
2026-01-08,182,Benson Boone,Mystical Magical,"Night Street Records, Inc./Warner Records Inc.",34,174,32,8219284,2ipIPsgrgd0j2beDf4Ki70,22wbnEMDvgVIAGdFeek6ET,2025-06-20,False,84.0,unknown,7569844.0,85.0
2026-01-08,183,Olivia Dean,Let Alone The One You Love,PLG - Capitol,146,-1,4,8218678,3Vd4fHzwS6pBS3muymjiDi,00x1fYSGhdqScXBRpSj3DW,2025-09-26,False,88.0,pop soul,2651507.0,93.0
2026-01-08,184,Junior H,MIENTRAS DUERMES,WEA Latina,134,168,15,8215967,4e76Ss3ji7HQZ4qwcPNkNA,7Gi6gjaWy3DxyilpF1a8Is,2023-10-05,True,87.0,corridos tumbados|corrido|corridos bélicos|sad sierreño|sierreño|música mexicana|banda,30016238.0,90.0
2026-01-08,185,"The Weeknd, Ariana Grande",Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,XO / Republic Records,5,157,112,8205375,1oFAF1hdPOickyHgbuRjyX,1Xyo4u8uXC1ZmMpatF05PJ,2020-03-20,False,85.0,unknown,117116492.0,96.0
2026-01-08,186,Bruno Mars,When I Was Your Man,Atlantic Records,38,181,158,8198689,0B7wvvmu9EISAwZnOpjhNI,,,,,unknown,,
2026-01-08,187,"Blessd, Anuel AA, Yan Block, Luar La L, Kris R., ROA","YOGURCITO REMIX (feat. Kris R., ROA)",WEA Latina,93,161,15,8195716,7nrd0eIftH3NQLfgk20Qp9,1TA5sGRlKUJXBN4ZyJuDIX,2025-08-26,True,88.0,reggaeton|urbano latino,9681070.0,85.0
2026-01-08,188,Twenty One Pilots,Stressed Out,Fueled By Ramen,63,-1,60,8158419,3CRDbSIZ4r5MsZ0YwxuEkn,3YQKmKGau1PzlVlkL1iodx,2015-05-15,False,88.0,unknown,26020787.0,85.0
2026-01-08,189,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",Your Idol,K-Pop Demon Hunters,4,148,28,8144952,1I37Zz2g3hk9eWxaNkj031,0BJ2EjOqcfgFvlZXNKrNbE,2025-06-20,False,89.0,unknown,2847216.0,78.0
2026-01-08,190,EsDeeKid,Century,Lizzy Records,190,-1,1,8138259,1lJOLxDS8kS2rihrqezMcv,0EyhkwP3UnwGFBy6xwKjSy,2025-10-31,True,88.0,unknown,1237042.0,86.0
2026-01-08,191,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,2,-1,91,8138038,19XpFsce28aByvCC4g89tJ,2FXC3k01G6Gw61bmprjgqS,2024-08-19,False,83.0,unknown,9287018.0,84.0
2026-01-08,192,Billie Eilish,ocean eyes,Darkroom,87,-1,90,8104083,2uIX8YMNjGMD7441kqyyNU,6qqNVTkY8uBg9cP3Jd7DAH,2016-11-18,False,85.0,unknown,121975882.0,93.0
2026-01-08,193,Justin Bieber,Love Yourself,RBMG/Def Jam,62,-1,59,8097138,50kpGaPAhYJ3sGmk6vplg0,1uNFoZAHBGtllmzznpCI3s,2015-11-13,False,87.0,unknown,86441506.0,94.0
2026-01-08,194,"French Montana, Swae Lee",Unforgettable,Bad Boy Entertainment/Epic Records,3,-1,128,8092326,3B54sVLJ402zGa6Xm4YGNe,6vXTefBL93Dj5IqAWq6OTv,2017-07-14,True,87.0,unknown,5943114.0,77.0
2026-01-08,195,Rihanna,Where Have You Been,Def Jam Recordings,81,-1,13,8085982,1uN0f4NqMDcReSwXO6PLuG,,,,,unknown,,
2026-01-08,196,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,24,-1,395,8085402,0u2P5u6lvoDfwTYjAADbn4,6qqNVTkY8uBg9cP3Jd7DAH,2018-04-19,False,88.0,unknown,121975882.0,93.0
2026-01-08,197,Lana Del Rey,Summertime Sadness,Urban,83,-1,152,8084647,1FEiijYPJtyswChfcpv3p0,,,,,unknown,,
2026-01-08,198,"Nelly Furtado, Timbaland",Promiscuous,Mosley / Geffen,140,169,16,8080132,2gam98EZKrF9XuOkU13ApN,2jw70GZXlAI8QzWeY2bgRc,2006-01-01,False,88.0,unknown,4943587.0,80.0
2026-01-08,199,"Justin Bieber, Nicki Minaj",Beauty And A Beat,RBMG/Def Jam,195,199,3,8071714,6QFCMUUq1T2Vf5sFUXcuQ7,1uNFoZAHBGtllmzznpCI3s,2012-01-01,False,85.0,unknown,86441506.0,94.0
2026-01-08,200,Pamungkas,Monolog,Maspam Company Ltd.,99,162,21,8060785,1zu5ZpnrSArdoaT6Qq3yo9,7d86ERlvO5UG44j7Va0Y0C,2018-07-20,False,87.0,indonesian indie|indonesian pop,7289719.0,74.0
