track_id,track_name,artist_id,release_date,explicit,track_popularity,artist_genres,artist_followers,artist_popularity
11sirgYaEutV40tkvgpHN6,NEURON (with Gaeko & YOON MIRAE),0b1sIQumIAsNbqAoIClSpy,2024-03-29,False,66,k-pop|k-rap,19672878,80
4dsdSwSdBWjlsVzU6iJs3b,PROTECTOR,6vWDO969PvNqNYHIOW5v0m,2024-03-29,False,58,,41847546,86
068AyhyvE67qMRsMXLqAnd,Lady Killers II,02kJSzxNuaWGqwubyUba0Z,2024-03-17,True,79,,6379145,77
1LSWDkZxVngIpfjvMs6Q56,ALLIIGATOR TEARS,6vWDO969PvNqNYHIOW5v0m,2024-03-29,False,57,,41847546,86
486YUqcmF9IWPkreU0THcQ,MY ROSE,6vWDO969PvNqNYHIOW5v0m,2024-03-29,False,55,,41847546,86
5mUlozUYpdmXVPkj4BW8cA,TYRANT,6vWDO969PvNqNYHIOW5v0m,2024-03-29,False,68,,41847546,86
2dv2DYn0V0j0Wx6Ra40bce,SMOKE HOUR ★ WILLIE NELSON,6vWDO969PvNqNYHIOW5v0m,2024-03-29,False,53,,41847546,86
4h6iaiMchTUHlK5ovMiJ3h,JUST FOR FUN,6vWDO969PvNqNYHIOW5v0m,2024-03-29,False,55,,41847546,86
0TsCBkrq3owPs06HP5Q9Z4,RIIVERDANCE,6vWDO969PvNqNYHIOW5v0m,2024-03-29,True,59,,41847546,86
3B7EZgquNKHrSIo2tEc8mK,FLAMENCO,6vWDO969PvNqNYHIOW5v0m,2024-03-29,False,58,,41847546,86
0QoaFLmBJyuVuzOIGy6iCS,LA RANGER (feat. Myke Towers),4C3ZmIqca9MWwThLaYbfXu,2024-03-28,True,63,,219708,57
2XhYeR0oaKHvm4p1Z5Uj1L,drunk text,7hr9W3IjXcm3UlLY7guLk5,2025-10-24,False,71,,850822,65
4L1iecYPJR1qc9tz5Zjkw9,El Boss,6Sbl0NT50roqWvy746MfVf,2024-03-28,True,63,corrido|corridos tumbados|corridos bélicos|música mexicana|sad sierreño|sierreño|electro corridos|banda,6535719,81
