track_id,track_name,artist_id,release_date,explicit,track_popularity,artist_genres,artist_followers,artist_popularity
2HRqTpkrJO5ggZyyK6NPWz,Espresso,74KM79TiuVKeVCqs8QtB0B,2024-08-23,True,88,pop,28829047,93
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,6qqNVTkY8uBg9cP3Jd7DAH,2024-05-17,False,93,,121975882,93
5vNRhkKd0yEAg8suGBpjeY,APT.,3eVa5w3URK5duf6eyVDbu9,2024-10-18,False,89,k-pop,14035586,81
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,22wbnEMDvgVIAGdFeek6ET,2024-04-05,False,89,,7569844,85
136BeIIoBGrrU9fI1jbcDR,daño,12GqGscKJx3aE4t07u7eVZ,2025-12-25,True,88,corrido|corridos tumbados|corridos bélicos|música mexicana|sad sierreño|banda,25292382,92
4G7bbgD2DHORU4frrWoCXp,Posso Até Não Te Dar Flores,1bpnl8qbR9GxmiNlkEufW6,2025-09-11,True,92,brazilian funk|trap funk|funk consciente,487021,83
3AJwUDP919kvQ9QcozQPxg,Yellow,4gzpq5DPGxSnKTe4SA8HAU,2000-07-10,False,92,,62142753,91
2BwO5K8Q7EPAJSGze3AAh9,Manchild,74KM79TiuVKeVCqs8QtB0B,2025-08-29,True,88,pop,28829047,93
4oVO4fGNRRvEn0CRuFO4qv,La Perla,7ltDVBr6mKbRvohxheJ9h1,2025-11-07,True,92,latin,9269093,87
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,7Ln80lUS6He07XvHI8qqHH,2013-09-09,False,92,indie|garage rock,33000653,87
7ne4VBA60CxGM75vw0EYad,That’s So True,4tuJ0bMpJh08umKkEXKUI5,2024-10-18,True,92,,8286087,85
27xkOIER6uDLKALIelHylZ,Don’t Say You Love Me,5vV3bFXnN6D6N3Nj4xRvaV,2025-05-16,False,87,k-pop,9943189,79
1zi7xx7UVEFkmKfv06H8x0,One Dance,3TVXtAsR1Inumwj472S9r4,2016-05-06,False,91,rap,106061217,98
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,4bthk9UfsYUYdcFyqxmSUU,1985-02-25,False,90,new wave|synthpop,4261509,77
7D0RhFcb3CrfPuTJ0obrod,Sparks,4gzpq5DPGxSnKTe4SA8HAU,2000-07-10,False,91,,62142753,91
554qQSs9lpRVq6TlaaiIKT,4 Raws,0EyhkwP3UnwGFBy6xwKjSy,2025-06-20,True,91,,1237042,86
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,08GQAI4eElDnROBrJRGE0X,1977-02-04,False,91,classic rock|yacht rock|soft rock,14472915,86
7MXVkk9YMctZqd1Srtv4MB,Starboy,1Xyo4u8uXC1ZmMpatF05PJ,2016-11-25,True,91,,117116492,96
17phhZDn6oGtzMe56NuWvj,Lose Control,33qOK5uJ8AR2xuQQAhHump,2023-09-15,False,90,,6108632,86
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,540vIaP2JwjQb9dm3aArA4,2016-08-05,False,90,,9445238,81
57Z6TJCTMACXxdrcwZ3Zvf,Phantom,0EyhkwP3UnwGFBy6xwKjSy,2025-06-20,True,91,,1237042,86
6iOndD4OFo7GkaDypWQIou,La Plena - W Sound 05,5uwa6tAMMfNbBFIHiI6NV4,2025-02-19,True,90,,916681,76
0FIDCNYYjNvPVimz5icugS,Timeless (feat Playboi Carti),1Xyo4u8uXC1ZmMpatF05PJ,2025-01-31,True,92,,117116492,96
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),6HaGTQPmzraVmaVxvz6EUc,2023-11-03,True,85,k-pop,19089134,82
0bxPRWprUVpQK0UFcddkrA,Folded,0cGUm45nv7Z6M6qdXYQGTX,2025-06-11,False,90,,8968743,81
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,1Xyo4u8uXC1ZmMpatF05PJ,2020-03-20,False,91,,117116492,96
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,0C0XlULifJtAgn6ZNCW2eu,2004,False,91,alternative rock,8185674,80
3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,2sSGPbdZJkaSE2AbcGOACx,2024-05-31,False,91,bedroom pop,4285703,85
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,0du5cEVh5yTK9QJze8zA0C,2016-11-17,False,91,,78066276,93
0TFTAtCYhp2tQ9KcJIZb55,undressed,4G9NDjRyZFDlJKMRL8hx3S,2025-08-22,False,88,,3487254,86
0BxE4FqsDD1Ot4YuBXwAPp,505,7Ln80lUS6He07XvHI8qqHH,2007-04-22,False,87,indie|garage rock,33000653,87
3GCdLUSnKSMJhs4Tj6CV3s,"All The Stars (with SZA) - From ""Black Panther: The Album""",2YZyLoL8N0Wb9xBt1NhZWg,2018-02-09,True,90,hip hop|west coast hip hop,45978576,91
4qfkZtOGVw2BXa05wqXKkV,bckpckbyz,12GqGscKJx3aE4t07u7eVZ,2025-12-25,True,86,corrido|corridos tumbados|corridos bélicos|música mexicana|sad sierreño|banda,25292382,92
33MeEaRCeIQMSRyFTr5ZJU,Pvta Luna,6pV5zH2LzjOUHaAvENdMMa,2025-09-26,False,88,corrido|corridos tumbados|corridos bélicos|electro corridos|dembow belico,5198678,86
5BZsQlgw21vDOAjoqkNgKb,DAISIES,1uNFoZAHBGtllmzznpCI3s,2025-07-11,False,91,,86441506,94
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,3AA28KZvwAUcZuOKwyblJQ,2005-05-23,False,91,,15103109,84
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,2jzc5TC5TVFLXQlBNiIUzE,1985-06-01,False,89,new wave|synthpop,3035078,75
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",7GlBOeep6PqTfFi59PTUUN,2024-04-05,False,90,,7702970,83
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,4q3ewBCX7sLwd24euuV69X,2025-01-05,False,91,reggaeton|trap latino|urbano latino|latin,106663197,99
1oAwsWBovWRIp7qLMGPIet,Apocalypse,1QAJqy2dA3ihHBFIHRphZj,2017-06-09,False,90,dream pop,18127231,86
6DH13QYXK7lKkYHSU88N48,Who Knows,20wkVLutqVOYrc0kxFs7rA,2025-10-24,False,89,,12394230,88
1HEwEN64NjgTaHmo7LfkX8,no tiene sentido,7a0XAaPaK2aDSqa8p3QnC7,2025-05-15,False,88,latin afrobeats|reggaeton|pop urbano,3915076,89
7gKxCvTDWwV9wBhdeBbr3l,Nice To Each Other,00x1fYSGhdqScXBRpSj3DW,2025-05-30,False,89,pop soul,2651507,93
3Fcfwhm8oRrBvBZ8KGhtea,Viva La Vida,4gzpq5DPGxSnKTe4SA8HAU,2008-06-19,False,75,,62142753,91
7cjoZVmWe2xsGR4wcXiV2v,What You Saying,4O15NlyKLIASxsJ0PrXPfz,2025-12-22,False,87,melodic rap|rage rap,19685341,86
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),66CXWjxzNUsdJxJ2JdwvnR,2024-03-08,False,88,pop,109122307,95
7xLfNI4gRNTu6FyXJlzBW5,ni pedo,12GqGscKJx3aE4t07u7eVZ,2025-12-25,True,86,corrido|corridos tumbados|corridos bélicos|música mexicana|sad sierreño|banda,25292382,92
2uXlHCUbq9OMUwx3hrk06o,Riptide,10exVja0key0uqUkk6LJRT,2014-08-05,False,86,folk pop,3539493,76
72EW32eRMEnrHY4ZJf2Z96,"Gehra Hua (From ""Dhurandhar"")",465OXuCU8YZNmVG1leLwQ9,2025-11-27,False,70,bollywood|indian indie|desi pop,114069,82
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,5INjqkS1o8h1imAzPqGZBb,2015-07-17,True,90,neo-psychedelic|indie,10003963,86
312z6PZ8wwREck8613PkJk,A Couple Minutes,00x1fYSGhdqScXBRpSj3DW,2025-09-26,False,89,pop soul,2651507,93
4Dvkj6JhhA12EX05fT7y2e,As It Was,6KImCVD70vtIoJWnq6nGn3,2022-05-20,False,90,,34528605,84
39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,3RGLhK1IP9jnYFH4BRFJBS,1982,False,86,punk,3289363,74
60a0Rd6pjrkxjPbaKzXjfq,In the End,6XyY86QOPPrYVGvF9ch6wz,2000-10-24,False,90,nu metal|rap metal|rock|alternative metal,32860006,90
4NyUIohBa3CEMGcXURYSOh,Ya Borracho,0ocHleb3SllGNQQcDH35Xz,2025-11-07,False,88,corrido|corridos bélicos,836588,79
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,0du5cEVh5yTK9QJze8zA0C,2012-12-07,False,91,,78066276,93
65DbTqJKhbwqYbZ1Okr0rc,Choosin' Texas,6BRxQ8cD3eqnrVj6WKDok8,2025-10-17,False,89,country,912576,83
2374M0fQpWi3dLnB54qaLX,Africa,0PFtn5NtBbbUNbU9EAmIWF,1982-04-08,False,89,yacht rock|soft rock,3873108,77
02sy7FAs8dkDNYsHp4Ul3f,Soda Pop,0BJ2EjOqcfgFvlZXNKrNbE,2025-06-20,False,90,,2847216,78
5UJbgR4XF4y1DvbkxEqe8S,Sports car,45dkTj5sMRSjrmBSBeiHym,2025-02-20,False,86,,10049575,91
2fuYa3Lx06QQJAm0MjztKr,Let Down,4Z8W4fKeB5YxbusRsdQVPb,1997-05-28,False,90,art rock|alternative rock,14795134,88
3zEN0ii6s4DHHBpnTp3RP7,We Are The People,67hb7towEyKvt5Z8Bx306c,2008-10-03,False,89,,2110762,81
6J5kc12BW5HuP3d7C3vvx8,EoO,4q3ewBCX7sLwd24euuV69X,2025-01-05,True,90,reggaeton|trap latino|urbano latino|latin,106663197,99
4lzo6zPM2paqyP8oBp3DOs,7-3,12GqGscKJx3aE4t07u7eVZ,2025-12-25,True,86,corrido|corridos tumbados|corridos bélicos|música mexicana|sad sierreño|banda,25292382,92
1SKPmfSYaPsETbRHaiA18G,Somewhere Only We Know,53A0W3U0s8diEn9RhXQhVz,2004-05-10,False,88,,4015340,76
13CwOTXUgBugeBByE9oIWb,kota ini tak sama tanpamu,6UgERnTHmjk3qXM9x5vzyO,2025-06-20,False,85,malay|indonesian pop|indonesian r&b,2505925,78
7qiZfU4dY1lWllzX7mPBI3,Shape of You,6eUKZXaKkcviH0Ku9w2n3V,2017-03-03,False,90,soft pop,124370422,90
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,1vyhD5VmyZ7KMfW5gqLgo5,2019-06-28,False,89,reggaeton|latin,39734671,89
1k2pQc5i348DCHwbn5KTdc,Pink Pony Club,7GlBOeep6PqTfFi59PTUUN,2023-09-22,False,85,,7702970,83
0eLtIxPRNJfsmehITZ1qaJ,Sahiba,3ozYqVCLohfpXIhalkhM8D,2023-12-19,False,89,hindi indie|indian indie|desi pop|hindi pop,2667518,78
3hpm0fTeSqlhJbnqAgaLZs,Marlboro Rojo,0ys2OFYzWYB5hRDLCsBqxt,2025-05-02,True,89,corrido|corridos tumbados|corridos bélicos|música mexicana|sierreño|banda|sad sierreño|electro corridos,22195462,92
6uiQ0DqbXTBc8tl0AUKZkR,TU VAS SIN (fav),2IMZYfNi21MGqxopj9fWx8,2025-06-20,False,90,urbano latino|trap latino,10198393,83
2N9miXnewVmUrgl6JSK1FI,SPAGHETTI,4SpbR6yFEvexJuaBpgAU5p,2025-10-24,True,88,k-pop,8732351,82
09CtPGIpYB4BrO8qb1RGsF,Sorry,1uNFoZAHBGtllmzznpCI3s,2015-11-13,False,88,,86441506,94
0eaVIYo2zeOaGJeqZ5TwYz,No Pole,4Gso3d4CscCijv0lmajZWs,2023-02-28,True,89,,7917640,88
1k0JAiH11gHL9dc5dfQjQr,NOT CUTE ANYMORE,36cgvBn0aadzOijnjjwqMN,2025-11-24,False,89,k-pop,4556440,80
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),2YZyLoL8N0Wb9xBt1NhZWg,2024-11-21,False,86,hip hop|west coast hip hop,45978576,91
3jhyw60F61gc7nC4dblqtC,JETSKI,5wbf52LA6kcaboHSN6NEF1,2025-12-18,True,85,brazilian funk|funk pop|funk carioca|brazilian pop|brega funk,3211123,79
7J1uxwnxfQLu4APicE5Rnj,Billie Jean,3fMbdgg4jU18AjLCKBhRSm,1982-11-30,False,87,,38912920,87
3SKH53SPQbEnZR4cJPVaz2,Messy,67FB4n52MgexGQIG8s0yUH,2024-05-30,True,84,,1577847,78
0fK7ie6XwGxQTIkpFoWkd1,like JENNIE,250b0Wlc5Vk0CoUsaCY84M,2025-03-07,True,89,k-pop,13276390,84
2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,00FQb4jTyendYWaN8pK0wa,2013-01-01,False,89,,54025717,91
6DXLO8LndZMVOHM0wNbpzg,Danza Kuduro,33ScadVnbm2X8kkUqOkC6Z,2010-01-01,False,78,reggaeton|urbano latino,17143309,85
0U10zFw4GlBacOy9VDGfGL,We Found Love,5pKCCKE2ajJHZ9KAiaK11H,2011-11-19,False,81,,70870647,93
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,5nGIFgo0shDenQYSE0Sn7c,2003-03-04,False,89,alternative metal,6559384,78
7mfTWGAr3ig1TBw29HgpRE,"Zoo - aus ""Zoomania 2""",3xvaSlT4xsyk6lY1ESOspO,2025-10-10,False,62,,1039316,86
43iIQbw5hx986dUEZbr3eN,From The Start,7gW0r5CkdEUMm42w9XpyZO,2023-09-08,False,88,,9165457,85
7BKLCZ1jbUBVqRi2FVlTVw,Closer,69GGBxA162lTqCwzJG5jLp,2016-07-29,False,88,,21555053,83
2GP6UzoA55p6yYiPCGyEhg,2+2,0rUu2qzqezBrCddX1RuUyJ,2025-06-23,False,88,electro corridos|dembow belico|corrido|corridos tumbados,533834,78
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,5Pwc4xIPtQLFEnJriah9YJ,2013-01-01,False,88,soft pop,19016694,84
4CeeEOM32jQcH3eN9Q2dGj,Smells Like Teen Spirit,6olE6TJLqED3rqDCT0FyPh,1991-09-26,False,86,grunge|rock,24159930,84
7G7mSV4BebkoHWwKTDvXu9,Winter Ahead (with PARK HYO SHIN),3JsHnjpbhX4SnySpvpa9DK,2024-11-29,False,83,k-pop,20285797,78
47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,0du5cEVh5yTK9QJze8zA0C,2010-05-11,False,82,,78066276,93
5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,08GQAI4eElDnROBrJRGE0X,1977-02-04,False,88,classic rock|yacht rock|soft rock,14472915,86
2yWlGEgEfPot0lv3OAjuG3,Just Keep Watching (From F1® The Movie),45dkTj5sMRSjrmBSBeiHym,2025-05-30,False,89,,10049575,91
7B3BwNecBhKvNwSMOOl7Gk,Fame is a Gun,4gvjmrtzydbMpyJaXUtwvP,2025-06-06,False,85,,1638768,77
42VUCXerQ5qTr4Qp6PhKo4,Tears,74KM79TiuVKeVCqs8QtB0B,2025-08-29,False,90,pop,28829047,93
5ihS6UUlyQAfmp48eSkxuQ,Landslide,08GQAI4eElDnROBrJRGE0X,1975-07-11,False,87,classic rock|yacht rock|soft rock,14472915,86
75JFxkI2RXiU7L9VXzMkle,The Scientist,4gzpq5DPGxSnKTe4SA8HAU,2002-08-27,False,89,,62142753,91
2mdEsXPu8ZmkHRRtAdC09e,Cinnamon Girl,00FQb4jTyendYWaN8pK0wa,2019-08-30,False,88,,54025717,91
2LBqCSwhJGcFQeTHMVGwy3,Die For You,1Xyo4u8uXC1ZmMpatF05PJ,2016-11-24,False,87,,117116492,96
0tgVpDi06FyKpA1z0VMD4v,Perfect,6eUKZXaKkcviH0Ku9w2n3V,2017-03-03,False,89,soft pop,124370422,90
4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),0TnOYISbd1XYRBk9myaseg,2011-06-17,False,88,,12268125,87
22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton),3JhNCzhSMTxs9WLGJJxWOY,2012-10-09,False,85,,2914209,77
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,790FomKkXshlbRYZFtlgla,2024-06-21,False,84,reggaeton|latin|urbano latino,62131863,89
3nqqDo8CcCLke3ZoTgiOKf,The Man Who Can't Be Moved,3AQRLZ9PuTAozP28Skbq8V,2008-07-14,False,86,,8932663,78
0InIeZW4P6VO7dUGRM4AKH,Sienna,2sSGPbdZJkaSE2AbcGOACx,2024-05-31,False,89,bedroom pop,4285703,85
2nLtzopw4rPReszdYBJU6h,Numb,6XyY86QOPPrYVGvF9ch6wz,2003-03-25,False,89,nu metal|rap metal|rock|alternative metal,32860006,90
3A02hWQ2ebOFDWSbAMNnpw,bittersweet,2kRfqPViCqYdSGhYSM9R0Q,2025-10-10,False,88,,9127460,78
3FSPaBp49Clqq2p4zc9dbA,Photograph,6eUKZXaKkcviH0Ku9w2n3V,2013,False,61,soft pop,124370422,90
1XGmzt0PVuFgQYYnV2It7A,Payphone,04gDigrS5kc9YWfZHwBETP,2012-01-01,True,87,pop,46534235,88
46aZJc0z1HHHSFxaIRxYSP,Breakin' Dishes,5pKCCKE2ajJHZ9KAiaK11H,2008-06-02,False,86,,70870647,93
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,4q3ewBCX7sLwd24euuV69X,2025-01-05,True,89,reggaeton|trap latino|urbano latino|latin,106663197,99
1De425SCFJULIHbcmeebUw,LET THE WORLD BURN,0F3maSKfGGVtfATaAyeyPG,2024-03-08,False,85,dark r&b,1187594,76
2e7s0oEzUoJtDSPtYJuVvD,Lean On (feat. MØ & DJ Snake),738wLrAtLtCtFOLvQBXOXp,2015-06-01,False,78,moombahton,6346784,77
3JvKfv6T31zO0ini8iNItO,Another Love,2txHhyCwHjUEpJjWrEyqyX,2013-06-24,True,88,,4417327,79
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,06HL4z0CvFAxyc27GXpf02,2019-08-23,False,89,,149973500,100
38Ps9Kui6qJjpVqdBOfN5M,P do Pecado - Ao Vivo,6vTqEFbTtTRJsuIpzZgjxi,2025-10-16,False,83,pagode|samba,6818784,86
5O2P9iiztwhomNh8xkR9lJ,Night Changes,4AK6F7OLvEQ5QYCBNiQWHq,2014-11-17,False,88,,40607447,85
3pbtBomO4Zt5gGiqsYeiBH,Upside Down,3MdG05syQeRYPPcClLaUGl,1980-05-22,False,86,motown|disco,2281876,73
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,7dGJo4pcD2V6oG8kP0tJRR,2002-05-26,True,89,rap|hip hop,106660553,91
5H1sKFMzDeMtXwND3V6hRY,JUMP,41MozSoPIsD1dJM0CLPjZF,2025-07-11,False,89,k-pop,57177595,82
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),5pKCCKE2ajJHZ9KAiaK11H,2010-01-01,False,87,,70870647,93
5cF0dROlMOK5uNZtivgu50,Attention,6VuMaDnrHyPL1p4EHjYLi7,2018-05-11,False,88,soft pop|pop,25728999,82
0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,5pKCCKE2ajJHZ9KAiaK11H,2008-06-02,False,86,,70870647,93
48QmG1dfvMuYLxMPt7KSRA,No Lie,3Isy6kedDrgPYoTS1dazA9,2018-06-29,False,87,dancehall,5417621,85
4zhk2RS2EZODmBW6il55Qj,mi refe,7a0XAaPaK2aDSqa8p3QnC7,2025-05-15,False,85,latin afrobeats|reggaeton|pop urbano,3915076,89
0ql6fgz8qk0pAEKrGeSppJ,bergema sampai selamanya,6UgERnTHmjk3qXM9x5vzyO,2025-06-20,False,84,malay|indonesian pop|indonesian r&b,2505925,78
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,69GGBxA162lTqCwzJG5jLp,2017-04-07,False,88,,21555053,83
3rUGC1vUpkDG9CZFHMur1t,greedy,45dkTj5sMRSjrmBSBeiHym,2023-09-15,True,88,,10049575,91
587Lf3LyhC8smoFnNIQtn3,Eu Te Seguro - Ao Vivo,5qIpstBGrGteJZg1xIvbiz,2025-09-18,False,85,sertanejo|sertanejo universitário,397428,84
3d0WouFnFmr0K3kjeza3fF,Hips Don't Lie (feat. Wyclef Jean),0EmeFodog0BfCgMzAIvKQp,2005-11-28,False,88,latin pop,40948506,89
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,1HY2Jd0NmPuamShAr6KMms,2008-01-01,True,85,art pop|pop,44091329,91
7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,3qm84nBOXUEQ2vnTfUTTFC,1987-07-21,False,89,rock|glam metal|hard rock|classic rock,36088449,82
3JsydWaf2Ev4ehaLUjj3SY,Confident,1uNFoZAHBGtllmzznpCI3s,2014-05-13,False,87,,86441506,94
7mDTvYD2ieE4Q28XFziMfJ,Cry,1QAJqy2dA3ihHBFIHRphZj,2019-10-25,False,88,dream pop,18127231,86
1j15Ar0qGDzIR0v3CQv3JL,Gnarly,3c0gDdb9lhnHGFtP4prQpn,2025-04-30,True,88,k-pop,7327438,86
1NXbNEAcPvY5G1xvfN57aA,Dracula,5INjqkS1o8h1imAzPqGZBb,2025-10-17,True,85,neo-psychedelic|indie,10003963,86
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,3IYUhFvPQItj6xySrBmZkd,1970-12-07,False,87,classic rock|southern rock|country rock,8146043,80
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,2FXC3k01G6Gw61bmprjgqS,2014-09-19,False,85,,9287018,84
1WwQ714xuznu44tEnkem2g,I Run,7ouEqUl1PCVPlNninecdcz,2025-11-21,False,89,,28716,72
0je57Uq5eTk1wrPzn9sWbl,When Did You Get Hot?,74KM79TiuVKeVCqs8QtB0B,2025-08-29,False,89,pop,28829047,93
36vmaZyO0iAE6FZ7287fg2,Dive,00x1fYSGhdqScXBRpSj3DW,2023-06-30,False,88,pop soul,2651507,93
1DIXPcTDzTj8ZMHt3PDt8p,Gangsta's Paradise,3y24n3XhZ96wgwRXjvS17T,1995-11-07,False,88,west coast hip hop|g-funk,2016677,71
